Frame,Name,X,Y,Z,Score
16397,LEFT_ANKLE,0.372361988,0.862239182,-0.162952513,0.86909461
16397,RIGHT_ANKLE,0.187050715,0.815942526,-0.243280321,0.857943475
16397,LEFT_HEEL,0.357292593,0.912500441,-0.15943791,0.846079588
16397,RIGHT_HEEL,0.194584906,0.848455548,-0.223258927,0.830302
16397,LEFT_FOOT_INDEX,0.431187451,0.925429285,-0.2995947,0.864376903
16397,RIGHT_FOOT_INDEX,0.202313453,0.918530107,-0.341576189,0.866159678
16398,LEFT_HIP,0.265740186,0.646071136,0.027690822,0.99900496
16398,RIGHT_HIP,0.178894415,0.647345185,-0.027433341,0.999261618
16398,LEFT_KNEE,0.362568498,0.543728054,-0.21746707,0.893511057
16398,RIGHT_KNEE,0.141126499,0.513354301,-0.414816469,0.935073078
16398,LEFT_ANKLE,0.373797268,0.861872792,-0.132041425,0.873435736
16398,RIGHT_ANKLE,0.18694979,0.811218917,-0.210601211,0.865262806
16398,LEFT_HEEL,0.357941687,0.912649095,-0.128687948,0.847175598
16398,RIGHT_HEEL,0.194419459,0.842329085,-0.190569013,0.836053669
16398,LEFT_FOOT_INDEX,0.43264389,0.925852656,-0.260194093,0.865074515
16398,RIGHT_FOOT_INDEX,0.202201173,0.914090574,-0.294983566,0.869635642
16399,LEFT_HIP,0.265739679,0.645655036,0.02821685,0.998954833
16399,RIGHT_HIP,0.177415997,0.644719481,-0.028014336,0.999275148
16399,LEFT_KNEE,0.362410694,0.543849051,-0.224744037,0.897508442
16399,RIGHT_KNEE,0.135949031,0.492442161,-0.453593075,0.940163553
16399,LEFT_ANKLE,0.374018431,0.861989141,-0.151066378,0.879370451
16399,RIGHT_ANKLE,0.186912641,0.805211782,-0.233764485,0.871830344
16399,LEFT_HEEL,0.358457595,0.913146377,-0.145969838,0.851239264
16399,RIGHT_HEEL,0.19385314,0.831151843,-0.218251735,0.838931739
16399,LEFT_FOOT_INDEX,0.431290954,0.926467359,-0.276619852,0.869387746
16399,RIGHT_FOOT_INDEX,0.202115536,0.911927879,-0.325021505,0.873174608
16400,LEFT_HIP,0.264309049,0.653150618,0.031028638,0.998938918
16400,RIGHT_HIP,0.17726016,0.649042785,-0.030907314,0.999290764
16400,LEFT_KNEE,0.362371802,0.546335459,-0.239465952,0.903155625
16400,RIGHT_KNEE,0.135540813,0.492311895,-0.455930173,0.944923878
16400,LEFT_ANKLE,0.373921096,0.861699581,-0.167260572,0.886699617
16400,RIGHT_ANKLE,0.186764285,0.801807821,-0.264725208,0.878834009
16400,LEFT_HEEL,0.358848661,0.91317004,-0.162842661,0.857622564
16400,RIGHT_HEEL,0.193402722,0.825204313,-0.24637647,0.844121456
16400,LEFT_FOOT_INDEX,0.430502713,0.926860571,-0.287517697,0.875711024
16400,RIGHT_FOOT_INDEX,0.203035191,0.910913944,-0.339333832,0.87791425
16401,LEFT_HIP,0.265019625,0.649445415,0.029006924,0.998812973
16401,RIGHT_HIP,0.179309443,0.648536265,-0.028808486,0.99927789
16401,LEFT_KNEE,0.362323701,0.544758558,-0.254517525,0.907032371
16401,RIGHT_KNEE,0.135132343,0.487518936,-0.435507864,0.948526978
16401,LEFT_ANKLE,0.373888135,0.863131881,-0.170978218,0.891448498
16401,RIGHT_ANKLE,0.186647877,0.800615251,-0.25698489,0.884692609
16401,LEFT_HEEL,0.359072983,0.915353894,-0.166340962,0.861222923
16401,RIGHT_HEEL,0.194131106,0.825701892,-0.239601165,0.848675132
16401,LEFT_FOOT_INDEX,0.428527892,0.927064598,-0.305374712,0.877991557
16401,RIGHT_FOOT_INDEX,0.203137472,0.910838127,-0.343753606,0.880714417
16402,LEFT_HIP,0.267691493,0.651808619,0.026652012,0.998787045
16402,RIGHT_HIP,0.181181759,0.647627711,-0.026424233,0.999295831
16402,LEFT_KNEE,0.361889958,0.541886568,-0.281199723,0.911184847
16402,RIGHT_KNEE,0.134573072,0.483186305,-0.440353394,0.951808214
16402,LEFT_ANKLE,0.373771131,0.863341868,-0.19575198,0.896513641
16402,RIGHT_ANKLE,0.186749682,0.801032007,-0.258176863,0.89016819
16402,LEFT_HEEL,0.359264791,0.916025102,-0.192027733,0.865616739
16402,RIGHT_HEEL,0.195126861,0.826355755,-0.240618855,0.852980733
16402,LEFT_FOOT_INDEX,0.427726269,0.928043127,-0.333649933,0.881536245
16402,RIGHT_FOOT_INDEX,0.202510282,0.910508275,-0.357259601,0.883915663
16403,LEFT_HIP,0.270416737,0.665592194,0.02497633,0.998776734
16403,RIGHT_HIP,0.18279089,0.653002679,-0.024724141,0.999308646
16403,LEFT_KNEE,0.361138344,0.541347265,-0.296730399,0.915646136
16403,RIGHT_KNEE,0.133883864,0.487548798,-0.431956828,0.954547167
16403,LEFT_ANKLE,0.373694867,0.865301251,-0.209394887,0.902191162
16403,RIGHT_ANKLE,0.186808869,0.801169276,-0.244495124,0.894717753
16403,LEFT_HEEL,0.359589189,0.917797446,-0.205534071,0.870340407
16403,RIGHT_HEEL,0.195904389,0.826142013,-0.226710841,0.856475949
16403,LEFT_FOOT_INDEX,0.427716672,0.929225683,-0.346778512,0.885475636
16403,RIGHT_FOOT_INDEX,0.20206511,0.90998596,-0.347818553,0.886175871
16404,LEFT_HIP,0.270308137,0.669683814,0.025122052,0.998783112
16404,RIGHT_HIP,0.182885736,0.662896574,-0.024898725,0.999323368
16404,LEFT_KNEE,0.35959062,0.540929973,-0.271251589,0.919842482
16404,RIGHT_KNEE,0.133363843,0.482107937,-0.431998074,0.957245469
16404,LEFT_ANKLE,0.37379092,0.86461699,-0.21375981,0.907595098
16404,RIGHT_ANKLE,0.186452195,0.800673783,-0.265181124,0.898835301
16404,LEFT_HEEL,0.359969884,0.917704284,-0.212842554,0.875589788
16404,RIGHT_HEEL,0.195610195,0.824478686,-0.248774529,0.860607803
16404,LEFT_FOOT_INDEX,0.428756952,0.930358231,-0.342879057,0.89047128
16404,RIGHT_FOOT_INDEX,0.202737302,0.910077155,-0.357590973,0.889098287
16405,LEFT_HIP,0.271360368,0.672536194,0.02511983,0.998789251
16405,RIGHT_HIP,0.183015198,0.663724422,-0.024897356,0.999333203
16405,LEFT_KNEE,0.359045148,0.539995134,-0.254832089,0.923371315
16405,RIGHT_KNEE,0.132044852,0.479797989,-0.419564337,0.959619999
16405,LEFT_ANKLE,0.374009311,0.861297548,-0.212408021,0.912008226
16405,RIGHT_ANKLE,0.186439976,0.79970628,-0.257168055,0.901224673
16405,LEFT_HEEL,0.359917462,0.916562736,-0.209182099,0.879104733
16405,RIGHT_HEEL,0.195724845,0.820851147,-0.240473911,0.862411976
16405,LEFT_FOOT_INDEX,0.428929418,0.930556178,-0.338115275,0.893871129
16405,RIGHT_FOOT_INDEX,0.20275943,0.907498956,-0.338796198,0.889758229
16406,LEFT_HIP,0.272192001,0.675549567,0.024864974,0.998853385
16406,RIGHT_HIP,0.184128359,0.668964326,-0.024648074,0.99936074
16406,LEFT_KNEE,0.357933223,0.54011184,-0.213068321,0.927265465
16406,RIGHT_KNEE,0.13056992,0.479220957,-0.37022081,0.96029377
16406,LEFT_ANKLE,0.374180734,0.860225439,-0.185946316,0.916585207
16406,RIGHT_ANKLE,0.186313361,0.797670007,-0.23091419,0.901951194
16406,LEFT_HEEL,0.360108823,0.916234493,-0.185818344,0.882726312
16406,RIGHT_HEEL,0.195564553,0.816952825,-0.216015965,0.862761557
16406,LEFT_FOOT_INDEX,0.429718018,0.930648744,-0.30329749,0.89736712
16406,RIGHT_FOOT_INDEX,0.201762706,0.90759474,-0.312461644,0.888976812
16407,LEFT_HIP,0.271281302,0.671829045,0.025232157,0.998931527
16407,RIGHT_HIP,0.184476182,0.671140075,-0.025013486,0.999396622
16407,LEFT_KNEE,0.357430547,0.544372618,-0.185224622,0.930324435
16407,RIGHT_KNEE,0.134140566,0.480160683,-0.355347633,0.960640669
16407,LEFT_ANKLE,0.374562085,0.860084891,-0.155004039,0.920199394
16407,RIGHT_ANKLE,0.186390728,0.797835648,-0.188211709,0.899916053
16407,LEFT_HEEL,0.360556096,0.915644348,-0.155582026,0.884551466
16407,RIGHT_HEEL,0.202918172,0.83454901,-0.17087993,0.859135985
16407,LEFT_FOOT_INDEX,0.431530148,0.930844188,-0.269034773,0.899630129
16407,RIGHT_FOOT_INDEX,0.200956792,0.906235993,-0.259671152,0.885521948
16408,LEFT_HIP,0.271232188,0.674433589,0.025233066,0.998979032
16408,RIGHT_HIP,0.184686005,0.670772731,-0.025015896,0.999418557
16408,LEFT_KNEE,0.357358247,0.546121538,-0.189842016,0.933271825
16408,RIGHT_KNEE,0.131979734,0.481657922,-0.365228474,0.961509943
16408,LEFT_ANKLE,0.374703944,0.8600353,-0.153666407,0.923678517
16408,RIGHT_ANKLE,0.186007187,0.794115722,-0.203400344,0.899447143
16408,LEFT_HEEL,0.361296713,0.915349901,-0.153255373,0.886980057
16408,RIGHT_HEEL,0.20066762,0.818561554,-0.186062858,0.856944263
16408,LEFT_FOOT_INDEX,0.433028311,0.931209624,-0.267427146,0.902076006
16408,RIGHT_FOOT_INDEX,0.200853497,0.906279743,-0.278287828,0.883412421
16409,LEFT_HIP,0.271138638,0.677538097,0.024555726,0.999028742
16409,RIGHT_HIP,0.184681699,0.672911644,-0.024341509,0.999441504
16409,LEFT_KNEE,0.356478184,0.546102107,-0.190086648,0.936506689
16409,RIGHT_KNEE,0.128982574,0.481198579,-0.355229408,0.962631643
16409,LEFT_ANKLE,0.374698073,0.859368801,-0.158032969,0.927442789
16409,RIGHT_ANKLE,0.185847491,0.794101119,-0.206959084,0.901207387
16409,LEFT_HEEL,0.361518443,0.913775861,-0.157878414,0.890579522
16409,RIGHT_HEEL,0.199619174,0.816302061,-0.190955311,0.858063996
16409,LEFT_FOOT_INDEX,0.432653576,0.931982696,-0.273947746,0.905162036
16409,RIGHT_FOOT_INDEX,0.200369671,0.90644455,-0.285921574,0.883941293
16410,LEFT_HIP,0.270939648,0.675535858,0.023760555,0.999062836
16410,RIGHT_HIP,0.184668571,0.671405494,-0.023543727,0.999456763
16410,LEFT_KNEE,0.356430113,0.54472357,-0.19046244,0.939294159
16410,RIGHT_KNEE,0.12756899,0.476284355,-0.34829548,0.963643193
16410,LEFT_ANKLE,0.374055862,0.859001577,-0.162319168,0.930810452
16410,RIGHT_ANKLE,0.185606241,0.79441011,-0.209998697,0.903544605
16410,LEFT_HEEL,0.361478984,0.911772013,-0.162457556,0.893889487
16410,RIGHT_HEEL,0.198503405,0.817218006,-0.195321649,0.859887719
16410,LEFT_FOOT_INDEX,0.431599677,0.932671607,-0.279174745,0.907938778
16410,RIGHT_FOOT_INDEX,0.199132606,0.905733168,-0.291620255,0.885126114
16411,LEFT_HIP,0.380068511,0.753584743,0.049697407,0.999137044
16411,RIGHT_HIP,0.301787943,0.757677734,-0.049666591,0.999455214
16411,LEFT_KNEE,0.482585609,0.606046855,-0.131881565,0.939673066
16411,RIGHT_KNEE,0.355908722,0.620183647,-0.31450817,0.959804237
16411,LEFT_ANKLE,0.511037111,0.885776937,-0.322536051,0.928487003
16411,RIGHT_ANKLE,0.48662591,0.801692307,-0.432069629,0.905899882
16411,LEFT_HEEL,0.497056782,0.936289668,-0.344506204,0.893223703
16411,RIGHT_HEEL,0.487047106,0.835284829,-0.437365919,0.865016103
16411,LEFT_FOOT_INDEX,0.536152542,0.973928392,-0.470391273,0.908683717
16411,RIGHT_FOOT_INDEX,0.57501018,0.828397512,-0.54280889,0.888416111
16412,LEFT_HIP,0.460769027,0.758293211,0.046432771,0.999156594
16412,RIGHT_HIP,0.353678137,0.772171199,-0.046147294,0.999398708
16412,LEFT_KNEE,0.526770711,0.660912693,-0.159526318,0.932077289
16412,RIGHT_KNEE,0.35057041,0.692290246,-0.289637387,0.941023588
16412,LEFT_ANKLE,0.487536192,0.921221614,-0.259869277,0.9031021
16412,RIGHT_ANKLE,0.459813416,0.840233386,-0.246347144,0.846649766
16412,LEFT_HEEL,0.471505255,0.962446868,-0.277226508,0.868791699
16412,RIGHT_HEEL,0.473619789,0.870940387,-0.231438071,0.813550353
16412,LEFT_FOOT_INDEX,0.507805943,1.00079298,-0.344520986,0.883206725
16412,RIGHT_FOOT_INDEX,0.511041522,0.838578701,-0.289159328,0.82835269
16678,LEFT_HIP,0.714175522,0.730117261,0.005691633,0.998370409
16678,RIGHT_HIP,0.625837326,0.718235195,-0.005638645,0.999017954
16678,LEFT_KNEE,0.725958705,0.508368731,-0.268909156,0.921205401
16678,RIGHT_KNEE,0.611973882,0.582952559,-0.274739325,0.934717417
16678,LEFT_ANKLE,0.705194294,0.815262794,-0.260789573,0.859372437
16678,RIGHT_ANKLE,0.653899968,0.850141168,-0.267540485,0.825659513
16678,LEFT_HEEL,0.693310201,0.856027842,-0.259446919,0.853623629
16678,RIGHT_HEEL,0.664355159,0.892484426,-0.266058624,0.826606929
16678,LEFT_FOOT_INDEX,0.707063556,0.90658313,-0.368556917,0.850012541
16678,RIGHT_FOOT_INDEX,0.655370593,0.933896959,-0.381822795,0.804358542
16679,LEFT_HIP,0.712508559,0.733518541,-0.001793342,0.998481989
16679,RIGHT_HIP,0.622334599,0.718805015,0.001828056,0.99907732
16679,LEFT_KNEE,0.722093344,0.508506715,-0.279500514,0.926060915
16679,RIGHT_KNEE,0.590337396,0.590361178,-0.232459351,0.93546474
16679,LEFT_ANKLE,0.701192498,0.817172229,-0.321270287,0.866558731
16679,RIGHT_ANKLE,0.628494859,0.852927506,-0.279851913,0.831501424
16679,LEFT_HEEL,0.690272212,0.86377877,-0.325980842,0.861641586
16679,RIGHT_HEEL,0.645000756,0.897618711,-0.281199872,0.83324039
16679,LEFT_FOOT_INDEX,0.698637724,0.906713188,-0.442536116,0.856599092
16679,RIGHT_FOOT_INDEX,0.611652255,0.930622518,-0.387588739,0.811091304
16680,LEFT_HIP,0.709458828,0.733918309,-0.002191568,0.998532772
16680,RIGHT_HIP,0.620552897,0.725244641,0.00224005,0.999113798
16680,LEFT_KNEE,0.721706271,0.507549763,-0.282819718,0.930015862
16680,RIGHT_KNEE,0.588171661,0.58409065,-0.250933886,0.938286304
16680,LEFT_ANKLE,0.697985113,0.818738401,-0.333704114,0.872720242
16680,RIGHT_ANKLE,0.634141028,0.852622032,-0.302392274,0.84081316
16680,LEFT_HEEL,0.685961366,0.863483846,-0.339481324,0.867823899
16680,RIGHT_HEEL,0.648841321,0.897310913,-0.308917224,0.842369556
16680,LEFT_FOOT_INDEX,0.696045637,0.90433085,-0.459298551,0.862938106
16680,RIGHT_FOOT_INDEX,0.625681937,0.929934442,-0.429100841,0.821334302
16681,LEFT_HIP,0.707768321,0.733445227,-0.00275863,0.998577297
16681,RIGHT_HIP,0.621518314,0.727368414,0.002828304,0.999126375
16681,LEFT_KNEE,0.721819997,0.505854547,-0.279127896,0.933283389
16681,RIGHT_KNEE,0.599283934,0.583844185,-0.234757036,0.938271463
16681,LEFT_ANKLE,0.698407888,0.809202135,-0.316807508,0.87708503
16681,RIGHT_ANKLE,0.637725234,0.849698722,-0.278331637,0.844926596
16681,LEFT_HEEL,0.686896086,0.857015491,-0.322067589,0.870801806
16681,RIGHT_HEEL,0.650835156,0.893525779,-0.283909053,0.846420586
16681,LEFT_FOOT_INDEX,0.692883432,0.892746568,-0.444504917,0.865824819
16681,RIGHT_FOOT_INDEX,0.631773055,0.920126855,-0.404572189,0.826120257
16682,LEFT_HIP,0.707138538,0.733203351,-0.003391434,0.998630643
16682,RIGHT_HIP,0.622172654,0.72942996,0.00348124,0.99915421
16682,LEFT_KNEE,0.721927047,0.505566359,-0.26404947,0.937020659
16682,RIGHT_KNEE,0.603980899,0.581487596,-0.233294249,0.940372288
16682,LEFT_ANKLE,0.700411379,0.809489131,-0.284532785,0.883230984
16682,RIGHT_ANKLE,0.638753772,0.849497974,-0.267286479,0.852815509
16682,LEFT_HEEL,0.687571108,0.852764666,-0.287428916,0.875539303
16682,RIGHT_HEEL,0.652307391,0.893356502,-0.271271825,0.853731036
16682,LEFT_FOOT_INDEX,0.693206906,0.893651068,-0.403356016,0.870645165
16682,RIGHT_FOOT_INDEX,0.633503199,0.921756148,-0.389098883,0.833873689
16683,LEFT_HIP,0.707310081,0.733267546,-0.004727162,0.998680413
16683,RIGHT_HIP,0.623444855,0.730771184,0.004835646,0.999180913
16683,LEFT_KNEE,0.722491205,0.504541099,-0.234076217,0.939601123
16683,RIGHT_KNEE,0.605641782,0.568034232,-0.214582711,0.941483259
16683,LEFT_ANKLE,0.700690687,0.803353429,-0.254199684,0.887787342
16683,RIGHT_ANKLE,0.642734408,0.846592307,-0.248016804,0.858910501
16683,LEFT_HEEL,0.687881351,0.847985923,-0.25615406,0.879092276
16683,RIGHT_HEEL,0.654947639,0.891678393,-0.251046956,0.859336853
16683,LEFT_FOOT_INDEX,0.693304121,0.890538037,-0.362906039,0.873695314
16683,RIGHT_FOOT_INDEX,0.644337714,0.920467019,-0.360145122,0.839219987
16684,LEFT_HIP,0.707232773,0.733154476,-0.006788537,0.998730659
16684,RIGHT_HIP,0.623621523,0.731834829,0.006912204,0.999199748
16684,LEFT_KNEE,0.723808408,0.502770305,-0.230404586,0.942169607
16684,RIGHT_KNEE,0.609120846,0.555865228,-0.207409933,0.942657411
16684,LEFT_ANKLE,0.700715184,0.801257253,-0.265893161,0.892271996
16684,RIGHT_ANKLE,0.64338237,0.844049156,-0.255191028,0.86363101
16684,LEFT_HEEL,0.688206315,0.845884264,-0.26954478,0.882369697
16684,RIGHT_HEEL,0.654998124,0.8897717,-0.259770095,0.864127278
16684,LEFT_FOOT_INDEX,0.692927003,0.889069438,-0.379103631,0.876688719
16684,RIGHT_FOOT_INDEX,0.644414008,0.920660913,-0.368349463,0.843519747
16685,LEFT_HIP,0.707279146,0.733166158,-0.007038755,0.998751521
16685,RIGHT_HIP,0.623747289,0.731527865,0.007167371,0.999204397
16685,LEFT_KNEE,0.724348128,0.502424896,-0.230175659,0.944322884
16685,RIGHT_KNEE,0.611396253,0.545570016,-0.218373105,0.944448352
16685,LEFT_ANKLE,0.700755239,0.80093503,-0.264725357,0.895860434
16685,RIGHT_ANKLE,0.644902587,0.843019009,-0.261481971,0.868603587
16685,LEFT_HEEL,0.688366294,0.845060706,-0.268455118,0.884555519
16685,RIGHT_HEEL,0.655048311,0.888808012,-0.265595615,0.869120717
16685,LEFT_FOOT_INDEX,0.692998528,0.889825881,-0.378753662,0.879059255
16685,RIGHT_FOOT_INDEX,0.652145803,0.922900319,-0.374281585,0.848156571
16686,LEFT_HIP,0.707381487,0.732490778,-0.007897073,0.998807192
16686,RIGHT_HIP,0.624230206,0.731059611,0.008045248,0.999223769
16686,LEFT_KNEE,0.724616408,0.502253652,-0.237303585,0.947234273
16686,RIGHT_KNEE,0.618682981,0.547707736,-0.218505591,0.946272612
16686,LEFT_ANKLE,0.70078522,0.801469147,-0.260164946,0.900348604
16686,RIGHT_ANKLE,0.645351291,0.842583656,-0.253511846,0.873379648
16686,LEFT_HEEL,0.692224979,0.845320106,-0.262762278,0.887233317
16686,RIGHT_HEEL,0.655284822,0.887783229,-0.25672251,0.873949647
16686,LEFT_FOOT_INDEX,0.693304658,0.890069485,-0.375072241,0.882437229
16686,RIGHT_FOOT_INDEX,0.652227402,0.923341393,-0.366565675,0.853353977
16687,LEFT_HIP,0.707452416,0.730486572,-0.017558407,0.998852372
16687,RIGHT_HIP,0.623194575,0.720759094,0.017705964,0.999242485
16687,LEFT_KNEE,0.721817017,0.502333701,-0.27778545,0.950368166
16687,RIGHT_KNEE,0.59686172,0.562728047,-0.223112658,0.947674155
16687,LEFT_ANKLE,0.701858878,0.813632369,-0.319529265,0.904408872
16687,RIGHT_ANKLE,0.644221723,0.851966083,-0.282969207,0.876211524
16687,LEFT_HEEL,0.695254445,0.855481207,-0.32467407,0.890898645
16687,RIGHT_HEEL,0.656430602,0.896971047,-0.291008085,0.87717092
16687,LEFT_FOOT_INDEX,0.693201423,0.905733824,-0.446349531,0.886026144
16687,RIGHT_FOOT_INDEX,0.640186429,0.936285377,-0.412335068,0.856710911
16688,LEFT_HIP,0.707429469,0.727000117,-0.021093581,0.998896658
16688,RIGHT_HIP,0.620468497,0.714601278,0.021262366,0.99925524
16688,LEFT_KNEE,0.721723914,0.502367496,-0.295220852,0.953056395
16688,RIGHT_KNEE,0.591717839,0.578169167,-0.225861758,0.94847399
16688,LEFT_ANKLE,0.702169776,0.818864942,-0.326917708,0.907288671
16688,RIGHT_ANKLE,0.643054128,0.856487632,-0.287025392,0.876840293
16688,LEFT_HEEL,0.695242167,0.85942626,-0.331437349,0.893470287
16688,RIGHT_HEEL,0.656688154,0.900184631,-0.295026839,0.878839254
16688,LEFT_FOOT_INDEX,0.692869782,0.908699095,-0.453260958,0.888464093
16688,RIGHT_FOOT_INDEX,0.634377897,0.940311491,-0.418277264,0.858383477
16689,LEFT_HIP,0.707428634,0.726119936,-0.019288125,0.998940349
16689,RIGHT_HIP,0.619879365,0.713240325,0.019407609,0.999270916
16689,LEFT_KNEE,0.721486092,0.502694666,-0.285887182,0.955211401
16689,RIGHT_KNEE,0.59660542,0.581582189,-0.230669647,0.950065672
16689,LEFT_ANKLE,0.702184737,0.822471559,-0.320721954,0.909770429
16689,RIGHT_ANKLE,0.64501369,0.858410478,-0.282979548,0.87908721
16689,LEFT_HEEL,0.695200622,0.863505065,-0.326965272,0.89545697
16689,RIGHT_HEEL,0.658376992,0.901378572,-0.289101899,0.881309927
16689,LEFT_FOOT_INDEX,0.695186198,0.911237478,-0.439408541,0.890385926
16689,RIGHT_FOOT_INDEX,0.642381072,0.941344619,-0.41630435,0.860984743
16690,LEFT_HIP,0.707256138,0.72616899,-0.017893573,0.998987436
16690,RIGHT_HIP,0.619088769,0.71384573,0.018027086,0.999275267
16690,LEFT_KNEE,0.721020997,0.502854288,-0.283552885,0.956507623
16690,RIGHT_KNEE,0.592620313,0.581101835,-0.223919898,0.950102866
16690,LEFT_ANKLE,0.701850414,0.825112581,-0.302399218,0.910479963
16690,RIGHT_ANKLE,0.645102978,0.85832113,-0.262244999,0.877748489
16690,LEFT_HEEL,0.695327818,0.866188586,-0.304536134,0.895751476
16690,RIGHT_HEEL,0.658418417,0.89949894,-0.265337378,0.87939465
16690,LEFT_FOOT_INDEX,0.695438802,0.910616159,-0.417408943,0.89065057
16690,RIGHT_FOOT_INDEX,0.647112727,0.936513841,-0.380109191,0.859900892
16691,LEFT_HIP,0.707242787,0.725678504,-0.013438362,0.999051571
16691,RIGHT_HIP,0.619316399,0.711767256,0.013576949,0.999306917
16691,LEFT_KNEE,0.720817685,0.502930045,-0.255651772,0.957391202
16691,RIGHT_KNEE,0.607935548,0.559064388,-0.223639995,0.950786173
16691,LEFT_ANKLE,0.702657998,0.820766807,-0.275235921,0.911951303
16691,RIGHT_ANKLE,0.64848268,0.839928269,-0.257345617,0.880019307
16691,LEFT_HEEL,0.695847631,0.861437559,-0.277722567,0.896037281
16691,RIGHT_HEEL,0.658599377,0.881524742,-0.259864032,0.881637692
16691,LEFT_FOOT_INDEX,0.701277137,0.907075226,-0.388788551,0.891758919
16691,RIGHT_FOOT_INDEX,0.660014272,0.921109676,-0.369476974,0.862903476
16692,LEFT_HIP,0.707073033,0.724336267,-0.010232208,0.999108195
16692,RIGHT_HIP,0.619540215,0.707840502,0.010385558,0.9993397
16692,LEFT_KNEE,0.720490932,0.50299412,-0.254431307,0.958205521
16692,RIGHT_KNEE,0.615299046,0.551166534,-0.232577607,0.952028632
16692,LEFT_ANKLE,0.703161776,0.818183899,-0.27232486,0.913729727
16692,RIGHT_ANKLE,0.655359626,0.835018933,-0.260540634,0.883403659
16692,LEFT_HEEL,0.696278036,0.85850668,-0.275000215,0.896835983
16692,RIGHT_HEEL,0.662435055,0.876211882,-0.26351133,0.885100782
16692,LEFT_FOOT_INDEX,0.703030407,0.905263245,-0.388441414,0.893527985
16692,RIGHT_FOOT_INDEX,0.673033059,0.918585896,-0.374996513,0.8671211
16693,LEFT_HIP,0.706349432,0.724339187,-0.008072501,0.999156952
16693,RIGHT_HIP,0.618445873,0.707408845,0.008203157,0.999365509
16693,LEFT_KNEE,0.721770167,0.502449214,-0.255023807,0.958960652
16693,RIGHT_KNEE,0.617543995,0.54356581,-0.23538883,0.952907145
16693,LEFT_ANKLE,0.703747213,0.814896464,-0.285093427,0.915163755
16693,RIGHT_ANKLE,0.654516995,0.829553127,-0.275811076,0.885375321
16693,LEFT_HEEL,0.696724474,0.850218296,-0.291164219,0.89751488
16693,RIGHT_HEEL,0.661998391,0.872071385,-0.280659616,0.887501597
16693,LEFT_FOOT_INDEX,0.703365803,0.899893939,-0.408286989,0.894964635
16693,RIGHT_FOOT_INDEX,0.667757452,0.912682176,-0.392619669,0.870114267
16694,LEFT_HIP,0.706035137,0.725080729,-0.007137035,0.99919796
16694,RIGHT_HIP,0.617855847,0.707585216,0.007249434,0.999391377
16694,LEFT_KNEE,0.722372234,0.502110898,-0.254089326,0.959581196
16694,RIGHT_KNEE,0.616862416,0.536627829,-0.235258311,0.954096615
16694,LEFT_ANKLE,0.704441011,0.805116296,-0.284939349,0.916120172
16694,RIGHT_ANKLE,0.653591931,0.825371861,-0.275367737,0.887345374
16694,LEFT_HEEL,0.696619868,0.844100296,-0.290675759,0.897791386
16694,RIGHT_HEEL,0.660597026,0.869014502,-0.280050665,0.889769673
16694,LEFT_FOOT_INDEX,0.703204393,0.894847214,-0.407294512,0.895742416
16694,RIGHT_FOOT_INDEX,0.665661752,0.908839822,-0.392395675,0.872596562
16695,LEFT_HIP,0.705844879,0.726113975,-0.006763754,0.99921906
16695,RIGHT_HIP,0.617709935,0.707865,0.006882248,0.999415696
16695,LEFT_KNEE,0.722966373,0.502139986,-0.255176604,0.960132122
16695,RIGHT_KNEE,0.616059482,0.535713434,-0.255619556,0.956261992
16695,LEFT_ANKLE,0.70501107,0.805332184,-0.314097971,0.917681217
16695,RIGHT_ANKLE,0.656576991,0.827816069,-0.317143291,0.891358495
16695,LEFT_HEEL,0.697121918,0.844359517,-0.322330236,0.899308324
16695,RIGHT_HEEL,0.664697766,0.872873664,-0.323782295,0.894188166
16695,LEFT_FOOT_INDEX,0.704279661,0.900048494,-0.44278273,0.897860169
16695,RIGHT_FOOT_INDEX,0.668798506,0.918462634,-0.437987268,0.877365291
16696,LEFT_HIP,0.704819322,0.72685504,-0.006875684,0.999249458
16696,RIGHT_HIP,0.616149724,0.708137691,0.006991301,0.999442697
16696,LEFT_KNEE,0.723776877,0.502155006,-0.244383603,0.960965455
16696,RIGHT_KNEE,0.613023341,0.534627616,-0.239296794,0.958066881
16696,LEFT_ANKLE,0.705004156,0.806122601,-0.307965338,0.919246793
16696,RIGHT_ANKLE,0.656614304,0.828331053,-0.302188843,0.894533634
16696,LEFT_HEEL,0.697085023,0.845981658,-0.315079927,0.901106
16696,RIGHT_HEEL,0.666022778,0.874110997,-0.307945907,0.89750433
16696,LEFT_FOOT_INDEX,0.711704016,0.908461094,-0.432605654,0.899492443
16696,RIGHT_FOOT_INDEX,0.667586803,0.921059191,-0.42144838,0.880391181
16697,LEFT_HIP,0.704277098,0.727487087,-0.004057284,0.999280334
16697,RIGHT_HIP,0.61561811,0.70835048,0.004190665,0.999466777
16697,LEFT_KNEE,0.725188136,0.502086997,-0.24449797,0.961706996
16697,RIGHT_KNEE,0.61492312,0.53624028,-0.246020913,0.959875405
16697,LEFT_ANKLE,0.704949021,0.813661516,-0.304779232,0.921193004
16697,RIGHT_ANKLE,0.656644166,0.831261516,-0.301842749,0.898673058
16697,LEFT_HEEL,0.69701463,0.847974062,-0.311128646,0.902989864
16697,RIGHT_HEEL,0.665620923,0.87769562,-0.30713743,0.901544273
